Datetime,Close,High,Low,Open,Volume
2023-10-11 15:00:00+00:00,15313.5,15383.0,15291.75,15357.75,139321
2023-10-11 16:00:00+00:00,15303.5,15314.5,15275.25,15313.0,103546
2023-10-11 17:00:00+00:00,15281.25,15308.25,15253.0,15303.75,85920
2023-10-11 18:00:00+00:00,15325.25,15341.5,15271.5,15282.25,98654
2023-10-11 19:00:00+00:00,15377.25,15385.25,15315.25,15325.25,87209
2023-10-11 20:00:00+00:00,15380.0,15417.5,15374.25,15377.0,24397
2023-10-11 22:00:00+00:00,15404.5,15409.75,15397.0,15408.25,0
2023-10-11 23:00:00+00:00,15415.25,15416.25,15402.0,15404.25,5859
2023-10-12 00:00:00+00:00,15424.25,15431.5,15410.0,15414.75,12144
2023-10-12 01:00:00+00:00,15420.0,15428.5,15416.0,15424.0,8275
2023-10-12 02:00:00+00:00,15416.25,15422.5,15412.0,15419.75,6776
2023-10-12 03:00:00+00:00,15422.75,15423.25,15414.75,15416.25,3867
2023-10-12 04:00:00+00:00,15428.0,15430.0,15421.5,15424.5,4697
2023-10-12 05:00:00+00:00,15427.0,15430.0,15419.0,15428.5,5569
2023-10-12 06:00:00+00:00,15444.75,15448.0,15425.25,15427.25,13638
2023-10-12 07:00:00+00:00,15418.25,15445.25,15413.0,15444.0,18547
2023-10-12 08:00:00+00:00,15437.25,15437.5,15415.25,15416.2001953125,13874
2023-10-12 09:00:00+00:00,15437.5,15442.75,15427.5,15437.5,9357
2023-10-12 10:00:00+00:00,15434.75,15447.5,15432.5,15438.0,12538
2023-10-12 11:00:00+00:00,15435.25,15442.5,15422.5,15434.5,14385
2023-10-12 12:00:00+00:00,15391.0,15446.75,15361.5,15435.5,93558
2023-10-12 13:00:00+00:00,15386.0,15416.5,15365.5,15391.0,176503
2023-10-12 14:00:00+00:00,15429.25,15461.0,15375.5,15386.5,222139
2023-10-12 15:00:00+00:00,15442.75,15467.0,15400.0,15429.0,137536
2023-10-12 16:00:00+00:00,15435.75,15469.5,15425.5,15443.25,102485
2023-10-12 17:00:00+00:00,15280.75,15438.5,15276.75,15435.75,189704
2023-10-12 18:00:00+00:00,15278.5,15302.25,15216.25,15281.0,146508
2023-10-12 19:00:00+00:00,15314.25,15334.75,15275.25,15278.75,105528
2023-10-12 20:00:00+00:00,15323.75,15330.25,15313.5,15314.25,15052
2023-10-12 22:00:00+00:00,15324.5,15329.0,15313.5,15326.0,0
2023-10-12 23:00:00+00:00,15330.0,15336.5,15318.25,15324.0,6414
2023-10-13 00:00:00+00:00,15332.25,15341.25,15320.0,15330.0,11857
2023-10-13 01:00:00+00:00,15335.0,15338.5,15323.5,15332.25,8031
2023-10-13 02:00:00+00:00,15329.5,15345.75,15328.0,15334.25,9522
2023-10-13 03:00:00+00:00,15329.25,15335.75,15323.75,15329.5,5251
2023-10-13 04:00:00+00:00,15320.25,15332.75,15318.0,15328.5,6635
2023-10-13 05:00:00+00:00,15321.0,15330.0,15316.5,15320.0,8004
2023-10-13 06:00:00+00:00,15324.75,15328.75,15304.75,15320.25,15004
2023-10-13 07:00:00+00:00,15327.5,15340.5,15312.0,15324.25,20337
2023-10-13 08:00:00+00:00,15295.25,15335.0,15287.5,15331.0,23489
2023-10-13 09:00:00+00:00,15234.0,15298.25,15232.75,15294.75,27758
2023-10-13 10:00:00+00:00,15245.25,15254.0,15217.5,15237.2001953125,37578
2023-10-13 11:00:00+00:00,15267.5,15275.5,15244.25,15245.25,29564
2023-10-13 12:00:00+00:00,15328.5,15333.0,15248.25,15267.5,59936
2023-10-13 13:00:00+00:00,15356.5,15367.0,15302.5,15328.75,173687
2023-10-13 14:00:00+00:00,15201.0,15352.75,15186.75,15342.25,269598
2023-10-13 15:00:00+00:00,15119.0,15209.75,15109.25,15201.0,180718
2023-10-13 16:00:00+00:00,15164.5,15200.75,15112.0,15119.0,136319
2023-10-13 17:00:00+00:00,15117.5,15167.5,15062.0,15165.0,167309
2023-10-13 18:00:00+00:00,15130.75,15143.25,15090.0,15117.0,131169
2023-10-13 19:00:00+00:00,15122.0,15169.25,15082.5,15130.75,147223
2023-10-13 20:00:00+00:00,15106.75,15123.5,15101.5,15121.5,17989
2023-10-15 22:00:00+00:00,15148.5,15161.75,15118.25,15119.75,13059
2023-10-15 23:00:00+00:00,15166.25,15166.25,15142.0,15148.75,9949
2023-10-16 00:00:00+00:00,15168.75,15188.0,15162.75,15166.25,18821
2023-10-16 01:00:00+00:00,15167.0,15186.75,15163.75,15169.5,12863
2023-10-16 02:00:00+00:00,15160.25,15180.0,15157.5,15166.5,10565
2023-10-16 03:00:00+00:00,15163.25,15164.25,15151.25,15159.75,7113
2023-10-16 04:00:00+00:00,15165.0,15166.75,15157.0,15163.5,5936
2023-10-16 05:00:00+00:00,15156.25,15166.25,15136.5,15165.25,11816
2023-10-16 06:00:00+00:00,15169.75,15187.0,15153.75,15156.5,19659
2023-10-16 07:00:00+00:00,15118.75,15172.25,15106.0,15169.5,32194
2023-10-16 08:00:00+00:00,15131.0,15144.25,15083.0,15100.2001953125,30342
2023-10-16 09:00:00+00:00,15129.75,15139.0,15116.25,15131.0,16053
2023-10-16 10:00:00+00:00,15128.75,15130.75,15091.25,15099.0,23671
2023-10-16 11:00:00+00:00,15144.75,15159.75,15111.75,15129.25,25049
2023-10-16 12:00:00+00:00,15171.5,15180.0,15125.0,15145.0,42866
2023-10-16 13:00:00+00:00,15227.0,15260.0,15164.75,15171.25,197135
2023-10-16 14:00:00+00:00,15303.25,15325.25,15209.0,15227.25,201339
2023-10-16 15:00:00+00:00,15270.5,15320.75,15265.0,15320.5,111639
2023-10-16 16:00:00+00:00,15282.0,15289.25,15256.0,15270.5,80672
2023-10-16 17:00:00+00:00,15308.75,15321.5,15211.75,15282.0,137394
2023-10-16 18:00:00+00:00,15317.5,15323.25,15284.25,15309.0,85119
2023-10-16 19:00:00+00:00,15293.5,15338.0,15283.0,15317.5,101234
2023-10-16 20:00:00+00:00,15304.0,15308.75,15280.0,15293.75,14550
2023-10-16 22:00:00+00:00,15288.0,15305.5,15285.5,15304.75,0
2023-10-16 23:00:00+00:00,15290.75,15295.75,15271.75,15287.75,7875
2023-10-17 00:00:00+00:00,15284.25,15296.75,15278.25,15290.25,8291
2023-10-17 01:00:00+00:00,15281.0,15286.75,15275.75,15284.25,6728
2023-10-17 02:00:00+00:00,15278.5,15284.5,15276.75,15280.75,5013
2023-10-17 03:00:00+00:00,15274.75,15287.75,15268.5,15278.5,10196
2023-10-17 04:00:00+00:00,15265.25,15274.5,15263.0,15274.5,4784
2023-10-17 05:00:00+00:00,15276.5,15278.25,15263.25,15265.25,7882
2023-10-17 06:00:00+00:00,15267.5,15280.0,15257.5,15277.0,10829
2023-10-17 07:00:00+00:00,15292.5,15300.5,15263.5,15267.75,20855
2023-10-17 08:00:00+00:00,15248.0,15293.0,15238.5,15292.0,25958
2023-10-17 09:00:00+00:00,15263.75,15279.25,15244.75,15247.75,14924
2023-10-17 10:00:00+00:00,15247.5,15272.75,15240.75,15263.5,20933
2023-10-17 11:00:00+00:00,15248.25,15253.25,15224.5,15247.5,22034
2023-10-17 12:00:00+00:00,15165.5,15254.25,15163.25,15247.5,59473
2023-10-17 13:00:00+00:00,15079.0,15171.75,15050.0,15166.25,207000
2023-10-17 14:00:00+00:00,15200.75,15237.25,15071.5,15079.25,236010
2023-10-17 15:00:00+00:00,15271.25,15283.75,15186.25,15200.5,173823
2023-10-17 16:00:00+00:00,15273.5,15309.25,15264.5,15271.75,117382
2023-10-17 17:00:00+00:00,15204.25,15284.5,15190.5,15274.0,105541
2023-10-17 18:00:00+00:00,15193.5,15244.0,15179.0,15204.75,122231
2023-10-17 19:00:00+00:00,15240.75,15246.0,15178.0,15193.25,100680
2023-10-17 20:00:00+00:00,15242.25,15251.25,15227.25,15240.25,14378
2023-10-17 22:00:00+00:00,15228.75,15243.0,15222.5,15243.0,0
2023-10-17 23:00:00+00:00,15211.0,15232.75,15209.0,15228.5,6839
2023-10-18 00:00:00+00:00,15190.75,15214.0,15186.25,15210.0,14454
2023-10-18 01:00:00+00:00,15206.25,15211.25,15185.5,15191.0,13736
2023-10-18 02:00:00+00:00,15214.5,15228.75,15207.0,15207.0,11703
2023-10-18 03:00:00+00:00,15216.0,15220.5,15201.75,15214.75,6756
2023-10-18 04:00:00+00:00,15211.0,15220.5,15210.25,15216.75,4968
2023-10-18 05:00:00+00:00,15219.75,15223.5,15204.5,15211.25,9321
2023-10-18 06:00:00+00:00,15202.0,15221.25,15196.5,15219.75,13391
2023-10-18 07:00:00+00:00,15200.25,15204.0,15163.0,15180.0,31655
2023-10-18 08:00:00+00:00,15204.25,15213.5,15177.75,15200.5,20573
2023-10-18 09:00:00+00:00,15165.75,15214.5,15154.0,15204.5,24979
2023-10-18 10:00:00+00:00,15145.75,15177.0,15138.0,15165.5,25237
2023-10-18 11:00:00+00:00,15155.75,15169.75,15143.5,15146.25,23852
2023-10-18 12:00:00+00:00,15128.75,15173.75,15125.0,15155.0,42666
2023-10-18 13:00:00+00:00,15164.5,15199.0,15121.5,15129.0,216969
2023-10-18 14:00:00+00:00,15100.5,15224.0,15093.25,15164.5,293704
2023-10-18 15:00:00+00:00,15128.5,15158.0,15098.5,15101.25,163302
2023-10-18 16:00:00+00:00,15088.5,15177.75,15080.25,15128.75,155512
2023-10-18 17:00:00+00:00,15114.0,15172.75,15064.75,15088.75,190785
2023-10-18 18:00:00+00:00,15061.75,15138.5,15044.25,15114.25,130014
2023-10-18 19:00:00+00:00,15023.75,15062.5,14979.25,15061.5,129383
2023-10-18 20:00:00+00:00,15062.5,15073.0,15023.75,15023.75,29633
2023-10-18 22:00:00+00:00,15032.5,15053.75,15029.75,15048.0,0
2023-10-18 23:00:00+00:00,15037.75,15040.0,15027.5,15032.5,9330
2023-10-19 00:00:00+00:00,15047.5,15052.5,15026.0,15037.75,14411
2023-10-19 01:00:00+00:00,15024.75,15057.0,15016.0,15047.0,17820
2023-10-19 02:00:00+00:00,15005.0,15033.75,15002.5,15025.75,11370
2023-10-19 03:00:00+00:00,14995.0,15007.75,14981.0,15005.0,11435
2023-10-19 04:00:00+00:00,15011.75,15013.25,14996.0,14996.0,7076
2023-10-19 05:00:00+00:00,14990.25,15014.0,14983.25,15012.25,12967
2023-10-19 06:00:00+00:00,14996.0,15010.25,14980.0,14990.0,15115
2023-10-19 07:00:00+00:00,14973.0,15033.75,14936.75,15000.25,43886
2023-10-19 08:00:00+00:00,14990.0,15007.0,14973.0,14979.2001953125,35403
2023-10-19 09:00:00+00:00,15030.0,15034.75,14985.0,14990.0,20094
2023-10-19 10:00:00+00:00,15061.25,15069.5,15033.75,15045.2001953125,29517
2023-10-19 11:00:00+00:00,15033.5,15065.25,15022.0,15061.75,29502
2023-10-19 12:00:00+00:00,15082.75,15090.25,15023.75,15033.5,63071
2023-10-19 13:00:00+00:00,15057.5,15109.25,15021.0,15083.0,189160
2023-10-19 14:00:00+00:00,15014.75,15107.0,14996.75,15057.25,245720
2023-10-19 15:00:00+00:00,15037.25,15064.0,14966.25,15015.0,163022
2023-10-19 16:00:00+00:00,15055.75,15133.75,14926.0,15037.5,431657
2023-10-19 17:00:00+00:00,14990.75,15118.0,14971.25,15055.75,254593
2023-10-19 18:00:00+00:00,14892.5,15019.75,14884.25,14990.75,188063
2023-10-19 19:00:00+00:00,14885.75,14929.0,14852.0,14892.75,149552
2023-10-19 20:00:00+00:00,14849.75,14888.75,14839.25,14885.75,27758
2023-10-19 22:00:00+00:00,14833.0,14855.5,14828.0,14850.25,0
2023-10-19 23:00:00+00:00,14843.25,14844.5,14821.0,14832.75,10166
2023-10-20 00:00:00+00:00,14848.5,14855.0,14827.25,14843.25,14991
2023-10-20 01:00:00+00:00,14836.25,14849.5,14817.5,14848.0,13916
2023-10-20 02:00:00+00:00,14854.5,14855.0,14833.0,14836.5,9023
2023-10-20 03:00:00+00:00,14847.5,14856.25,14842.5,14854.25,6465
2023-10-20 04:00:00+00:00,14849.5,14856.0,14843.25,14847.0,5645
2023-10-20 05:00:00+00:00,14830.5,14850.5,14827.0,14849.75,8935
2023-10-20 06:00:00+00:00,14828.75,14832.0,14796.25,14830.0,20860
2023-10-20 07:00:00+00:00,14831.0,14843.75,14802.5,14829.25,28270
2023-10-20 08:00:00+00:00,14867.0,14887.75,14821.25,14831.25,30356
2023-10-20 09:00:00+00:00,14854.75,14869.25,14829.0,14867.5,23382
2023-10-20 10:00:00+00:00,14834.25,14853.75,14823.5,14845.7998046875,19762
2023-10-20 11:00:00+00:00,14863.5,14870.25,14824.5,14834.5,27739
2023-10-20 12:00:00+00:00,14826.25,14865.25,14803.75,14862.5,45731
2023-10-20 13:00:00+00:00,14837.5,14885.75,14810.5,14826.25,200836
2023-10-20 14:00:00+00:00,14683.0,14861.5,14682.75,14837.5,267138
2023-10-20 15:00:00+00:00,14724.75,14739.0,14660.0,14683.0,181240
2023-10-20 16:00:00+00:00,14773.0,14778.0,14687.0,14725.5,127526
2023-10-20 17:00:00+00:00,14777.0,14803.5,14734.75,14773.5,141377
2023-10-20 18:00:00+00:00,14707.5,14781.25,14688.25,14776.75,123995
2023-10-20 19:00:00+00:00,14661.5,14730.25,14651.5,14708.0,131319
2023-10-20 20:00:00+00:00,14648.25,14669.0,14645.0,14661.5,23799
2023-10-22 22:00:00+00:00,14700.0,14707.75,14662.5,14678.75,11907
2023-10-22 23:00:00+00:00,14710.0,14711.0,14692.5,14699.75,7742
2023-10-23 00:00:00+00:00,14705.25,14713.0,14689.5,14709.75,9375
2023-10-23 01:00:00+00:00,14710.0,14715.75,14697.75,14705.75,7899
2023-10-23 02:00:00+00:00,14684.75,14712.5,14682.0,14709.75,8687
2023-10-23 03:00:00+00:00,14691.0,14698.5,14685.25,14685.25,4937
2023-10-23 04:00:00+00:00,14698.75,14701.0,14689.0,14689.5,4273
2023-10-23 05:00:00+00:00,14699.5,14707.5,14692.75,14698.75,6393
2023-10-23 06:00:00+00:00,14698.0,14709.0,14690.5,14699.25,7430
2023-10-23 07:00:00+00:00,14638.75,14704.25,14634.25,14698.0,30654
2023-10-23 08:00:00+00:00,14631.5,14670.0,14629.5,14649.2001953125,28366
2023-10-23 09:00:00+00:00,14538.25,14631.25,14520.5,14631.25,49234
2023-10-23 10:00:00+00:00,14576.25,14577.25,14542.5,14548.0,29243
2023-10-23 11:00:00+00:00,14593.25,14617.0,14564.25,14576.0,32802
2023-10-23 12:00:00+00:00,14605.75,14628.5,14576.25,14592.75,44181
2023-10-23 13:00:00+00:00,14636.5,14642.75,14514.25,14606.25,218943
2023-10-23 14:00:00+00:00,14701.0,14701.75,14610.5,14636.25,221638
2023-10-23 15:00:00+00:00,14758.75,14767.25,14688.5,14701.25,159364
2023-10-23 16:00:00+00:00,14850.5,14851.75,14745.25,14758.5,115551
2023-10-23 17:00:00+00:00,14798.25,14854.25,14780.0,14850.75,107123
2023-10-23 18:00:00+00:00,14779.0,14819.0,14760.75,14798.75,103249
2023-10-23 19:00:00+00:00,14706.75,14801.25,14699.25,14778.75,150883
2023-10-23 20:00:00+00:00,14749.0,14753.0,14705.0,14706.25,18480
2023-10-23 22:00:00+00:00,14745.25,14752.0,14737.0,14746.0,0
2023-10-23 23:00:00+00:00,14762.75,14763.25,14744.75,14745.5,6877
2023-10-24 00:00:00+00:00,14738.75,14763.25,14725.25,14761.75,13302
2023-10-24 01:00:00+00:00,14729.0,14751.75,14720.0,14739.0,14095
2023-10-24 02:00:00+00:00,14756.5,14768.0,14725.75,14729.5,12414
2023-10-24 03:00:00+00:00,14753.75,14762.25,14747.25,14756.75,5944
2023-10-24 04:00:00+00:00,14769.0,14770.0,14753.75,14754.75,5494
2023-10-24 05:00:00+00:00,14783.25,14787.75,14767.5,14769.25,11089
2023-10-24 06:00:00+00:00,14806.0,14810.0,14778.75,14783.5,14071
2023-10-24 07:00:00+00:00,14785.25,14822.25,14779.25,14805.75,28566
2023-10-24 08:00:00+00:00,14777.0,14794.75,14740.75,14785.5,27581
2023-10-24 09:00:00+00:00,14805.75,14812.5,14773.0,14777.5,17194
2023-10-24 10:00:00+00:00,14795.75,14808.0,14781.0,14803.7998046875,20712
2023-10-24 11:00:00+00:00,14806.25,14818.75,14790.5,14795.75,19661
2023-10-24 12:00:00+00:00,14801.75,14808.5,14780.5,14805.75,34651
2023-10-24 13:00:00+00:00,14827.0,14837.25,14759.0,14801.75,221619
2023-10-24 14:00:00+00:00,14846.0,14877.75,14779.25,14827.0,253527
2023-10-24 15:00:00+00:00,14821.25,14860.0,14777.75,14846.25,164398
2023-10-24 16:00:00+00:00,14722.75,14834.0,14705.75,14822.0,138983
2023-10-24 17:00:00+00:00,14772.25,14789.75,14718.25,14722.5,99929
2023-10-24 18:00:00+00:00,14826.25,14837.0,14765.75,14772.5,90447
2023-10-24 19:00:00+00:00,14847.25,14861.0,14815.75,14827.5,91530
2023-10-24 20:00:00+00:00,14829.0,14950.0,14815.0,14846.5,54346
2023-10-24 22:00:00+00:00,14812.25,14854.5,14776.0,14831.5,0
2023-10-24 23:00:00+00:00,14815.25,14822.25,14804.0,14811.75,6312
2023-10-25 00:00:00+00:00,14800.5,14817.0,14792.5,14815.25,10380
2023-10-25 01:00:00+00:00,14812.5,14815.75,14799.0,14800.0,8578
2023-10-25 02:00:00+00:00,14808.5,14812.75,14804.0,14812.75,4777
2023-10-25 03:00:00+00:00,14786.25,14812.75,14785.0,14808.75,9077
2023-10-25 04:00:00+00:00,14788.25,14789.0,14780.25,14785.75,6129
2023-10-25 05:00:00+00:00,14769.5,14792.0,14760.75,14788.0,11562
2023-10-25 06:00:00+00:00,14754.25,14779.5,14753.0,14769.5,12583
2023-10-25 07:00:00+00:00,14740.0,14763.75,14713.0,14754.75,30086
2023-10-25 08:00:00+00:00,14758.25,14770.75,14742.75,14743.5,28343
2023-10-25 09:00:00+00:00,14757.75,14769.25,14737.0,14758.0,19413
2023-10-25 10:00:00+00:00,14770.0,14772.5,14732.0,14747.5,19543
2023-10-25 11:00:00+00:00,14767.75,14783.25,14761.75,14770.0,22314
2023-10-25 12:00:00+00:00,14747.5,14790.25,14746.0,14767.25,40059
2023-10-25 13:00:00+00:00,14650.75,14758.25,14605.25,14747.25,204655
2023-10-25 14:00:00+00:00,14622.0,14678.5,14600.0,14650.75,231475
2023-10-25 15:00:00+00:00,14578.75,14685.0,14572.25,14622.5,196686
2023-10-25 16:00:00+00:00,14552.75,14595.25,14538.5,14578.5,119995
2023-10-25 17:00:00+00:00,14482.75,14561.0,14453.0,14552.75,152518
2023-10-25 18:00:00+00:00,14476.5,14508.0,14451.75,14482.75,98381
2023-10-25 19:00:00+00:00,14476.75,14504.25,14452.5,14477.0,101692
2023-10-25 20:00:00+00:00,14464.25,14533.75,14440.0,14476.75,55916
2023-10-25 22:00:00+00:00,14372.0,14430.75,14352.75,14430.75,0
2023-10-25 23:00:00+00:00,14350.25,14374.5,14331.5,14371.0,18042
2023-10-26 00:00:00+00:00,14337.25,14381.5,14328.5,14350.0,22187
2023-10-26 01:00:00+00:00,14324.5,14348.0,14315.0,14337.5,18441
2023-10-26 02:00:00+00:00,14307.75,14329.25,14302.25,14324.5,15525
2023-10-26 03:00:00+00:00,14321.75,14328.0,14307.5,14307.75,7265
2023-10-26 04:00:00+00:00,14315.75,14326.5,14308.0,14320.75,7629
2023-10-26 05:00:00+00:00,14312.5,14328.5,14309.25,14315.5,10359
2023-10-26 06:00:00+00:00,14309.0,14326.0,14297.5,14312.75,15655
2023-10-26 07:00:00+00:00,14306.0,14310.75,14257.25,14308.5,39482
2023-10-26 08:00:00+00:00,14331.75,14342.5,14316.25,14320.7998046875,29171
2023-10-26 09:00:00+00:00,14344.75,14357.25,14316.5,14331.5,22382
2023-10-26 10:00:00+00:00,14335.75,14367.25,14325.5,14330.5,22631
2023-10-26 11:00:00+00:00,14331.5,14337.5,14302.5,14335.75,32820
2023-10-26 12:00:00+00:00,14404.5,14413.75,14321.25,14332.0,89951
2023-10-26 13:00:00+00:00,14331.0,14459.25,14313.75,14405.5,263288
2023-10-26 14:00:00+00:00,14353.5,14384.25,14266.75,14330.0,277377
2023-10-26 15:00:00+00:00,14266.75,14358.0,14227.25,14353.5,200702
2023-10-26 16:00:00+00:00,14151.75,14273.75,14144.5,14267.0,174802
2023-10-26 17:00:00+00:00,14224.0,14228.75,14136.5,14151.75,155931
2023-10-26 18:00:00+00:00,14317.75,14318.5,14211.75,14224.5,140113
2023-10-26 19:00:00+00:00,14194.75,14332.5,14178.5,14317.75,159218
2023-10-26 20:00:00+00:00,14212.25,14257.75,14179.5,14194.5,47429
2023-10-26 22:00:00+00:00,14289.25,14302.0,14244.0,14244.0,0
2023-10-26 23:00:00+00:00,14314.75,14318.25,14288.25,14289.0,10693
2023-10-27 00:00:00+00:00,14281.0,14315.0,14268.75,14315.0,16577
2023-10-27 01:00:00+00:00,14299.25,14306.75,14277.5,14280.75,11204
2023-10-27 02:00:00+00:00,14303.75,14318.25,14299.0,14299.75,9332
2023-10-27 03:00:00+00:00,14306.0,14307.75,14289.0,14304.0,7188
2023-10-27 04:00:00+00:00,14319.75,14323.0,14301.75,14307.0,6652
2023-10-27 05:00:00+00:00,14325.0,14325.5,14307.75,14319.75,9966
2023-10-27 06:00:00+00:00,14302.25,14325.5,14302.0,14325.0,10876
2023-10-27 07:00:00+00:00,14311.0,14314.25,14276.0,14302.0,23900
2023-10-27 08:00:00+00:00,14339.0,14342.75,14298.5,14312.0,24492
2023-10-27 09:00:00+00:00,14325.5,14343.5,14314.5,14339.75,17205
2023-10-27 10:00:00+00:00,14312.75,14339.75,14310.25,14329.5,16699
2023-10-27 11:00:00+00:00,14280.75,14321.25,14276.5,14312.5,29002
2023-10-27 12:00:00+00:00,14314.0,14334.5,14270.0,14280.5,73043
2023-10-27 13:00:00+00:00,14327.75,14356.25,14291.0,14314.25,179403
2023-10-27 14:00:00+00:00,14336.5,14370.25,14274.0,14322.0,257994
2023-10-27 15:00:00+00:00,14373.25,14407.5,14325.25,14336.5,177038
2023-10-27 16:00:00+00:00,14303.75,14384.75,14294.5,14373.0,130803
2023-10-27 17:00:00+00:00,14243.5,14312.5,14229.0,14304.0,158771
2023-10-27 18:00:00+00:00,14225.75,14284.25,14212.25,14243.5,138006
2023-10-27 19:00:00+00:00,14266.0,14273.0,14209.5,14226.75,125315
2023-10-27 20:00:00+00:00,14271.0,14283.5,14252.0,14265.75,19873
2023-10-29 22:00:00+00:00,14328.5,14345.75,14302.25,14329.0,15454
2023-10-29 23:00:00+00:00,14331.75,14333.25,14317.5,14328.25,7075
2023-10-30 00:00:00+00:00,14338.25,14341.25,14325.75,14332.0,8503
2023-10-30 01:00:00+00:00,14344.75,14351.5,14325.75,14339.0,10322
2023-10-30 02:00:00+00:00,14335.0,14346.75,14327.5,14344.5,6014
2023-10-30 03:00:00+00:00,14342.0,14343.5,14329.75,14334.5,3928
2023-10-30 04:00:00+00:00,14334.25,14341.75,14328.25,14341.0,3851
2023-10-30 05:00:00+00:00,14339.25,14341.0,14325.75,14334.25,4214
2023-10-30 06:00:00+00:00,14357.75,14359.25,14337.5,14339.25,8377
2023-10-30 07:00:00+00:00,14371.75,14381.0,14351.5,14357.5,12885
2023-10-30 08:00:00+00:00,14360.0,14384.75,14351.25,14372.5,22250
2023-10-30 09:00:00+00:00,14377.75,14391.75,14358.25,14360.0,17152
2023-10-30 10:00:00+00:00,14367.75,14379.75,14361.25,14379.2001953125,13572
2023-10-30 11:00:00+00:00,14378.75,14391.5,14364.0,14367.5,15825
2023-10-30 12:00:00+00:00,14360.25,14381.0,14345.0,14378.75,27602
2023-10-30 13:00:00+00:00,14450.5,14476.25,14334.75,14360.25,170359
2023-10-30 14:00:00+00:00,14344.0,14459.0,14306.25,14450.75,242842
2023-10-30 15:00:00+00:00,14394.5,14397.5,14321.75,14344.0,159111
2023-10-30 16:00:00+00:00,14330.5,14398.75,14310.5,14394.5,121470
2023-10-30 17:00:00+00:00,14426.0,14429.5,14321.25,14330.5,110380
2023-10-30 18:00:00+00:00,14436.75,14451.5,14399.5,14425.75,87682
2023-10-30 19:00:00+00:00,14418.5,14472.0,14412.5,14437.0,107057
2023-10-30 20:00:00+00:00,14412.0,14422.25,14400.75,14418.75,16083
2023-10-30 22:00:00+00:00,14408.0,14416.5,14403.5,14412.0,0
2023-10-30 23:00:00+00:00,14398.0,14411.5,14396.75,14407.5,4439
2023-10-31 00:00:00+00:00,14382.5,14399.75,14368.5,14398.0,13010
2023-10-31 01:00:00+00:00,14373.75,14388.0,14357.75,14382.75,11826
2023-10-31 02:00:00+00:00,14363.5,14382.0,14362.0,14373.75,5745
2023-10-31 03:00:00+00:00,14344.5,14366.25,14327.5,14363.25,20559
2023-10-31 04:00:00+00:00,14339.25,14356.5,14335.25,14344.75,8263
2023-10-31 05:00:00+00:00,14333.75,14340.75,14326.0,14338.5,9497
2023-10-31 06:00:00+00:00,14350.75,14352.5,14320.25,14334.25,11576
2023-10-31 07:00:00+00:00,14353.0,14365.75,14347.5,14350.5,11739
2023-10-31 08:00:00+00:00,14415.5,14417.5,14344.25,14353.0,28258
2023-10-31 09:00:00+00:00,14407.0,14417.25,14380.25,14415.25,22986
2023-10-31 10:00:00+00:00,14425.5,14438.5,14410.5,14424.2001953125,23673
2023-10-31 11:00:00+00:00,14427.5,14449.0,14420.0,14425.5,23341
2023-10-31 12:00:00+00:00,14413.25,14455.0,14403.25,14427.25,49106
2023-10-31 13:00:00+00:00,14341.0,14431.75,14311.25,14413.25,168114
2023-10-31 14:00:00+00:00,14416.5,14432.75,14322.0,14340.0,243497
2023-10-31 15:00:00+00:00,14414.75,14434.25,14366.25,14417.0,147671
2023-10-31 16:00:00+00:00,14435.5,14440.75,14368.75,14414.25,136473
2023-10-31 17:00:00+00:00,14477.0,14484.0,14413.0,14436.0,106255
2023-10-31 18:00:00+00:00,14484.5,14489.5,14441.5,14474.5,85646
2023-10-31 19:00:00+00:00,14489.0,14503.5,14468.5,14484.5,89547
2023-10-31 20:00:00+00:00,14452.25,14490.5,14443.0,14489.25,22956
2023-10-31 22:00:00+00:00,14464.75,14478.0,14453.0,14458.0,0
2023-10-31 23:00:00+00:00,14453.25,14466.25,14446.5,14464.5,5590
2023-11-01 00:00:00+00:00,14453.0,14464.25,14443.0,14453.0,8853
2023-11-01 01:00:00+00:00,14446.5,14457.0,14439.0,14452.5,7500
2023-11-01 02:00:00+00:00,14472.75,14474.0,14443.75,14446.5,7614
2023-11-01 03:00:00+00:00,14471.25,14476.5,14469.0,14472.5,3429
2023-11-01 04:00:00+00:00,14472.75,14476.5,14465.25,14470.0,3305
2023-11-01 05:00:00+00:00,14455.5,14473.0,14453.5,14472.75,6100
2023-11-01 06:00:00+00:00,14491.25,14493.25,14454.25,14455.75,8657
2023-11-01 07:00:00+00:00,14463.0,14492.25,14462.75,14491.25,10166
2023-11-01 08:00:00+00:00,14439.25,14470.75,14430.0,14450.7998046875,26124
2023-11-01 09:00:00+00:00,14431.25,14453.0,14421.25,14439.25,14988
2023-11-01 10:00:00+00:00,14436.0,14443.0,14416.25,14431.5,15142
2023-11-01 11:00:00+00:00,14420.75,14444.25,14411.0,14435.75,17228
2023-11-01 12:00:00+00:00,14498.5,14513.0,14417.0,14420.75,73517
2023-11-01 13:00:00+00:00,14548.5,14581.5,14468.25,14498.25,152558
2023-11-01 14:00:00+00:00,14622.75,14649.5,14530.0,14571.75,204184
2023-11-01 15:00:00+00:00,14611.0,14643.0,14576.5,14622.5,109689
2023-11-01 16:00:00+00:00,14586.25,14616.25,14562.25,14611.0,83936
2023-11-01 17:00:00+00:00,14600.25,14616.75,14574.25,14586.5,58243
